White,Alchy,Junky,Super,Married,Felon,Workrel,Propty,Person,Male,Priors,School,Rule,Age,Tservd,Follow,Recidivate
0,0,0,1,0,0,0,1,0,1,1,9,2,19,10,52,1
0,0,0,1,0,0,0,1,0,1,0,10,2,19,5,46,1
0,1,1,1,1,1,0,1,0,1,2,11,0,26,14,55,1
0,0,0,0,0,1,0,0,0,1,2,10,1,23,3,47,0
1,0,0,1,0,0,0,0,0,1,0,9,0,23,6,49,0
1,1,1,1,1,0,1,1,0,1,0,12,0,22,5,46,1
0,1,0,1,1,0,0,0,0,1,1,6,0,32,5,51,1
1,0,0,1,0,0,1,0,0,1,0,9,0,39,24,47,1
1,0,0,0,0,0,0,0,0,1,0,8,0,19,6,54,1
1,0,0,1,1,0,0,1,0,1,0,9,0,20,2,49,1
1,0,1,1,0,0,1,1,0,1,1,12,0,22,11,50,1
1,0,1,1,1,1,0,1,0,1,1,10,5,26,32,46,1
1,0,1,1,0,0,1,1,0,1,0,10,0,20,4,56,1
0,0,0,0,0,1,0,1,0,1,2,9,0,19,4,49,1
0,1,0,1,1,0,1,0,0,1,0,11,0,25,5,57,1
1,0,0,1,0,0,0,1,0,1,0,9,0,18,5,50,0
0,1,0,1,0,0,1,1,0,1,1,8,0,19,9,52,0
1,0,0,1,0,1,0,0,1,0,0,7,0,52,10,49,1
1,0,0,1,0,0,0,1,0,1,0,9,1,18,7,57,0
1,0,1,1,1,1,0,0,0,1,1,12,4,28,43,51,0
0,1,0,1,0,0,0,1,0,1,0,9,0,20,4,56,1
1,0,0,0,1,0,0,0,0,1,0,9,0,21,2,56,1
1,1,1,1,0,1,1,1,0,1,2,12,0,21,24,56,0
1,0,1,1,0,1,1,0,0,1,0,12,0,24,4,56,1
1,1,0,1,0,0,0,0,0,1,0,6,1,17,9,46,0
1,1,0,1,1,1,0,0,1,1,2,12,6,25,55,50,1
0,0,0,1,0,0,0,0,1,1,0,12,0,26,3,48,1
0,0,0,1,1,1,1,1,0,1,0,6,0,48,4,57,1
1,1,0,1,1,0,1,0,0,1,1,12,0,25,4,52,1
0,0,0,1,0,0,1,0,0,1,0,9,2,18,30,46,1
0,0,0,0,0,1,0,1,0,1,4,11,10,32,115,53,1
1,0,0,1,0,1,0,0,0,1,0,10,0,18,20,51,0
1,0,0,1,1,0,0,1,0,1,0,8,0,24,3,50,1
0,0,0,1,0,1,0,1,0,0,0,12,1,21,13,50,0
1,0,0,1,0,0,1,0,0,1,0,8,0,22,27,46,0
1,0,0,1,1,1,0,1,0,1,0,9,1,20,13,50,1
0,0,1,0,0,0,0,1,0,1,0,8,2,16,5,54,0
0,0,0,1,1,0,1,0,0,1,2,9,0,40,33,52,1
0,0,1,0,0,1,1,0,1,1,3,8,1,31,33,53,1
0,1,1,1,0,0,0,1,0,1,1,9,0,19,4,48,0
1,0,1,1,0,0,1,1,0,1,1,12,0,22,11,50,1
1,0,0,1,0,0,1,0,0,1,3,12,1,45,10,53,0
0,0,0,1,1,0,1,0,0,1,0,12,1,28,50,56,1
1,1,0,0,0,0,0,1,0,1,4,9,0,41,5,47,0
1,0,1,1,0,0,0,1,0,1,2,9,0,24,5,47,1
1,1,0,0,0,0,0,1,0,1,19,5,0,55,5,54,0
1,0,0,1,0,1,0,1,0,1,0,13,0,39,5,56,1
0,1,0,1,1,0,1,0,0,1,0,12,0,37,5,53,1
0,1,0,1,0,0,1,1,0,1,4,12,0,35,7,51,1
1,0,0,1,0,0,0,1,0,1,0,9,1,16,5,51,0
0,0,0,1,1,1,1,0,0,1,2,11,0,31,35,49,1
0,1,0,0,0,1,0,0,1,1,0,10,0,22,4,48,0
0,0,1,0,0,1,0,0,0,0,0,11,0,31,6,48,1
1,0,0,0,0,0,0,0,0,1,0,8,2,18,8,57,0
0,0,1,1,1,1,1,1,0,1,2,11,7,31,141,50,0
0,0,0,1,0,0,0,0,0,1,0,10,3,19,15,57,1
0,1,0,1,0,0,0,1,0,0,0,9,0,20,4,56,1
0,0,0,1,0,0,0,1,0,1,0,9,4,18,14,47,0
0,0,0,1,0,0,0,1,0,1,1,12,1,23,15,52,0
1,1,0,1,0,0,0,0,1,0,0,10,0,19,4,48,1
0,1,0,1,0,0,0,0,0,1,0,10,0,26,2,53,1
0,1,0,1,0,0,0,1,0,1,0,9,0,24,4,49,1
1,1,0,0,1,0,1,0,0,1,3,8,1,55,10,55,1
1,0,0,1,0,0,0,1,0,1,0,10,1,18,27,55,0
0,0,1,1,0,1,0,1,0,1,0,7,0,17,12,50,0
0,0,0,1,0,1,1,1,0,1,0,7,3,23,64,46,0
0,1,0,1,0,0,0,1,0,1,13,7,0,44,3,56,1
1,1,0,0,0,0,0,0,0,1,2,10,3,40,8,46,1
1,1,1,1,0,0,1,0,0,1,0,11,0,26,20,48,1
1,1,0,1,1,1,1,1,0,1,4,8,4,33,62,54,0
0,0,0,0,0,0,1,0,0,0,0,9,2,36,34,47,1
0,0,0,1,0,1,0,1,0,1,1,11,1,20,23,50,1
1,1,0,0,0,1,0,1,0,0,0,6,0,31,6,54,1
0,0,1,0,0,1,0,1,0,1,8,10,9,34,50,52,0
1,0,0,1,0,1,1,0,0,1,0,11,0,21,11,52,1
1,0,0,1,1,1,1,1,0,1,0,9,2,27,29,53,0
0,0,0,0,0,0,1,0,0,1,1,9,3,22,16,54,0
0,0,0,1,0,1,0,0,0,1,5,12,0,32,7,53,0
0,1,0,1,0,1,0,0,0,1,4,11,5,24,56,46,0
1,0,0,1,0,0,1,0,0,1,0,5,0,36,4,49,1
1,1,0,1,1,0,1,0,0,1,1,12,1,25,6,50,0
0,0,0,0,0,0,0,1,0,1,0,12,1,22,7,49,0
0,1,0,0,0,0,0,0,1,1,17,1,0,63,12,55,1
0,0,0,1,0,1,1,1,0,1,0,10,0,22,17,57,1
0,1,0,1,0,1,0,0,1,1,0,12,0,40,18,46,1
1,0,0,1,0,1,0,1,0,1,1,12,7,25,38,46,1
0,0,0,1,0,0,0,0,0,1,1,9,0,23,14,57,1
0,1,1,1,0,0,0,1,0,1,5,9,0,27,6,46,0
1,1,0,1,1,0,1,0,0,1,0,7,0,26,4,53,1
0,0,0,1,0,1,1,1,0,1,0,11,0,27,17,48,1
0,0,0,1,1,0,0,0,0,1,0,11,0,34,3,51,1
0,0,0,1,0,1,0,1,0,1,2,10,0,19,10,55,0
1,0,0,1,0,1,1,0,0,1,4,6,5,40,183,50,0
0,0,0,1,0,0,0,0,0,1,0,9,0,19,20,51,1
0,0,0,0,0,0,0,0,0,1,2,12,18,26,31,49,0
1,0,0,1,0,0,0,0,0,1,0,8,0,19,1,55,1
1,1,0,0,0,0,0,0,0,1,4,7,3,21,16,57,0
0,1,0,0,0,0,0,0,0,1,0,11,0,28,3,47,1
0,0,0,1,0,1,0,0,1,1,0,10,22,20,76,56,0
0,1,1,1,0,1,1,0,1,1,4,9,6,31,134,57,0
0,0,0,1,0,1,0,1,0,0,1,7,4,21,15,54,0
0,1,0,1,0,0,0,1,0,1,1,10,1,24,5,50,1
1,1,0,0,0,0,1,0,0,1,13,11,0,46,11,47,0
0,1,0,1,1,0,1,0,1,1,0,12,0,32,5,49,1
1,0,0,1,0,1,1,1,0,1,0,12,1,40,30,49,0
1,0,1,1,0,0,1,0,0,1,0,9,1,19,29,55,0
0,1,0,1,0,0,0,0,0,1,1,3,2,43,17,54,1
0,0,0,1,0,1,1,1,0,1,0,12,1,25,18,49,0
1,0,0,0,0,1,1,1,0,1,5,10,2,29,12,53,1
0,1,1,1,0,1,0,1,0,1,1,11,0,29,18,56,1
0,1,1,1,0,1,0,1,0,1,10,8,2,33,51,46,0
1,0,0,1,0,1,0,1,0,1,0,5,0,19,11,56,1
0,1,1,1,0,0,0,1,0,1,0,12,0,24,4,46,0
0,1,0,1,0,0,0,0,0,1,1,9,0,40,4,48,1
0,0,1,1,0,1,1,1,0,1,1,10,4,36,53,46,1
0,0,1,1,1,1,0,1,0,1,3,11,5,30,68,46,0
0,0,0,1,0,0,0,0,0,1,1,11,0,20,3,55,0
0,0,0,1,0,1,1,0,1,1,0,12,2,28,70,55,0
0,0,0,0,0,0,0,0,0,1,0,8,35,20,34,56,1
0,0,0,1,0,0,0,1,0,1,1,12,0,29,4,52,0
1,1,0,1,0,0,1,0,0,1,2,6,0,51,7,46,0
1,1,0,1,0,0,0,0,0,1,1,10,0,46,11,48,1
1,0,0,1,0,1,0,0,0,1,0,7,0,17,7,46,0
0,1,1,1,0,1,1,1,0,1,0,14,0,28,16,47,0
0,0,1,1,0,0,1,0,0,1,0,4,0,28,35,53,1
1,1,0,1,0,0,0,0,0,1,0,8,1,19,5,56,0
1,1,0,1,0,0,1,0,0,1,1,9,0,27,5,57,0
1,1,1,1,0,1,0,1,0,1,5,8,2,23,28,53,1
1,1,0,1,1,1,1,1,0,1,0,12,0,24,4,46,1
0,0,0,1,0,1,1,1,0,1,0,12,1,30,5,48,1
1,1,1,1,0,1,0,1,0,1,0,8,3,19,35,53,0
1,0,1,1,0,1,1,0,0,0,3,13,0,27,11,48,1
1,0,0,1,1,1,0,1,0,1,0,9,1,21,32,53,0
0,1,0,1,0,0,1,0,1,1,0,11,0,25,8,57,1
0,0,0,0,0,1,0,1,0,1,1,9,2,18,6,56,0
0,0,0,1,0,0,0,0,0,1,0,11,9,19,22,53,0
1,1,1,1,1,1,1,1,0,1,0,12,0,22,11,56,1
1,0,0,1,0,0,0,1,0,1,0,11,0,18,9,47,1
1,1,0,1,0,0,1,0,0,1,3,5,0,47,25,53,1
0,0,0,1,0,0,0,0,1,1,0,8,0,18,6,51,0
1,1,0,1,0,0,0,0,1,1,0,12,2,24,7,54,1
0,0,0,1,1,1,1,1,0,1,0,10,0,24,34,51,0
0,0,0,1,1,0,1,0,0,1,0,10,0,28,3,46,1
1,1,0,1,1,0,0,0,0,1,0,5,0,32,14,51,1
0,1,1,0,0,0,0,0,1,1,0,12,2,26,7,52,0
1,0,0,1,0,0,0,1,0,1,0,10,0,19,2,52,1
0,0,0,1,1,0,1,0,0,1,1,2,0,33,4,53,0
0,1,1,0,0,0,0,0,0,1,1,9,15,20,31,48,0
0,1,1,0,0,0,0,0,0,1,0,9,6,21,27,50,0
1,1,1,0,1,0,1,0,0,1,7,8,0,34,6,48,0
0,1,0,1,0,0,0,0,0,1,0,10,0,28,3,47,1
0,0,0,0,0,1,0,1,0,1,1,9,0,23,61,50,1
1,0,0,1,0,0,0,0,0,0,0,9,0,17,3,52,1
1,1,0,1,0,1,0,1,0,1,0,9,0,19,12,51,1
1,0,0,1,0,0,0,0,0,1,0,9,0,19,3,57,1
0,0,0,1,1,0,1,0,0,1,12,12,4,31,20,46,0
0,0,0,1,0,0,1,1,0,1,1,11,1,22,7,46,0
1,0,0,1,1,1,0,1,0,1,4,7,2,33,35,52,1
0,0,0,1,0,0,0,1,0,1,0,10,0,17,2,48,0
0,1,0,0,0,0,1,0,0,1,12,4,0,39,28,57,0
0,0,0,1,0,0,0,0,0,1,0,8,0,19,4,50,1
1,1,0,1,0,0,0,0,0,1,0,6,1,17,9,46,0
1,0,0,0,0,0,1,0,0,1,0,9,0,21,11,55,0
0,0,0,0,0,1,0,1,0,1,4,11,10,32,115,53,1
0,0,0,1,0,1,0,1,0,1,2,10,4,23,39,56,0
0,1,0,1,0,0,0,0,1,0,0,8,0,34,4,49,1
1,0,0,1,0,1,0,1,0,1,1,9,1,27,27,52,0
1,0,0,0,1,1,0,1,0,1,8,12,35,30,92,46,1
0,1,1,1,0,0,0,1,0,1,0,8,0,17,2,54,0
0,0,0,0,0,0,0,0,0,1,4,10,0,23,5,49,1
1,0,0,0,0,1,1,0,0,1,2,9,3,31,39,48,0
1,0,0,0,0,0,0,0,1,1,0,12,0,21,6,54,0
1,0,0,1,0,1,0,0,1,1,3,6,2,35,90,49,0
1,0,0,0,1,0,1,0,0,1,0,8,0,20,8,53,1
0,0,0,1,0,1,0,1,0,1,3,9,7,26,104,47,0
1,1,0,1,1,0,1,0,0,1,1,10,0,39,3,57,0
1,1,0,1,0,0,0,0,0,1,0,10,3,23,7,53,1
1,0,0,0,0,0,0,0,0,1,1,10,5,18,32,47,1
0,0,0,1,0,1,0,1,0,1,0,8,0,18,8,57,0
0,0,0,1,0,1,0,1,0,1,0,7,2,17,6,51,1
0,0,0,1,0,1,0,1,0,1,2,10,0,22,20,57,0
0,1,0,1,1,0,1,0,0,1,0,9,0,24,15,55,1
1,1,0,0,0,1,0,1,0,1,0,11,15,27,44,50,1
0,0,0,1,1,0,0,0,0,1,0,4,0,30,4,49,1
0,0,0,1,0,1,0,1,0,1,0,10,2,18,20,47,0
1,0,1,0,0,1,0,1,0,1,0,7,0,24,19,52,1
1,0,0,0,0,1,0,1,0,1,2,8,0,27,11,53,1
0,1,0,1,1,0,1,0,0,1,0,12,0,28,5,52,0
1,0,0,1,0,0,1,0,0,1,0,10,0,41,4,53,0
1,1,0,1,1,0,0,0,0,1,4,8,0,42,5,46,1
1,0,0,1,1,1,1,1,0,1,0,8,1,18,7,52,1
1,0,0,0,0,0,0,0,0,1,0,8,1,17,15,52,0
0,0,0,1,0,0,1,1,0,1,2,13,0,47,5,51,1
0,0,0,1,0,0,1,0,0,1,1,10,2,32,47,52,1
0,1,0,1,1,1,1,0,1,1,0,10,1,28,5,47,1
0,0,0,1,0,1,1,0,1,1,0,7,0,57,30,52,1
1,0,0,1,0,0,0,1,0,0,1,12,0,22,4,53,1
0,0,0,1,0,0,1,0,0,1,1,11,1,35,11,46,1
0,1,0,1,0,0,0,1,0,1,0,9,5,17,11,56,0
0,0,0,1,0,1,0,1,0,1,0,6,7,22,45,51,1
0,0,1,1,0,0,0,0,0,1,0,10,0,20,4,53,1
1,0,0,1,0,1,0,1,0,0,0,10,0,20,15,55,0
0,1,0,1,0,0,0,0,0,1,12,5,0,51,46,54,0
0,0,0,1,0,0,0,0,0,1,0,9,0,26,40,48,1
1,0,0,1,0,1,1,0,0,1,2,10,2,25,20,50,1
0,1,0,1,0,1,0,1,0,1,0,11,1,20,13,55,0
0,1,0,1,1,1,0,0,1,1,0,12,0,36,5,46,1
1,0,0,0,0,1,0,1,0,1,0,10,0,19,4,53,0
0,0,0,0,0,1,0,1,0,1,0,9,1,19,6,48,0
0,1,1,1,0,0,0,0,1,1,0,12,0,27,8,47,0
1,0,0,1,0,0,1,0,0,1,4,8,0,25,39,55,0
0,0,0,1,0,1,0,1,0,1,0,11,0,18,10,48,1
0,0,0,1,0,1,0,1,0,1,0,8,1,17,9,55,0
1,0,0,1,0,0,0,0,0,1,0,10,10,20,12,49,0
1,0,0,1,0,0,1,0,0,1,7,12,0,30,17,57,0
1,0,0,1,0,0,0,1,0,1,0,11,0,19,2,53,1
0,0,0,1,0,1,0,0,0,1,0,12,5,25,19,46,1
0,1,0,1,0,0,0,1,0,1,13,7,0,44,3,56,1
1,0,0,1,0,1,1,1,0,1,3,8,0,20,7,46,0
0,0,1,0,1,0,1,0,0,1,0,12,1,32,34,50,1
0,0,1,0,0,1,1,1,0,1,4,12,1,30,19,50,0
0,0,0,1,0,1,0,0,0,1,0,9,0,19,4,46,1
1,1,0,1,0,0,0,1,0,1,0,11,0,24,4,49,1
0,0,0,1,1,1,1,1,0,1,0,12,0,32,27,48,1
1,0,0,1,0,1,1,0,1,1,1,10,0,40,63,46,1
1,0,0,1,0,1,0,1,0,1,0,9,7,22,39,48,1
1,1,1,1,0,0,1,0,0,1,0,10,0,21,4,56,1
1,0,1,1,0,0,0,1,0,1,2,9,0,24,5,47,1
1,1,1,1,0,0,0,0,0,1,30,10,3,56,71,47,1
1,0,1,1,0,1,1,1,0,1,0,10,0,19,14,50,0
0,0,0,1,0,1,1,0,1,1,0,10,3,23,50,57,1
1,0,0,1,0,1,0,1,0,0,0,12,0,21,4,53,1
0,0,0,1,0,1,0,1,0,0,1,11,1,23,10,56,0
0,0,0,1,0,1,0,1,0,1,0,9,2,19,16,56,0
1,1,0,1,1,1,1,1,0,1,2,10,1,38,28,49,0
0,0,0,1,0,0,0,1,0,1,1,11,0,26,10,55,1
0,0,0,0,0,1,1,1,0,1,4,12,0,26,6,54,0
0,0,0,1,0,1,0,1,0,1,0,10,3,18,9,46,1
1,1,0,1,0,0,1,0,0,1,7,5,1,41,11,51,0
1,0,1,1,0,0,1,0,0,1,1,7,7,38,35,49,1
0,1,0,1,1,1,1,0,1,1,0,12,0,41,27,47,1
0,0,0,1,1,1,1,0,0,1,0,14,0,33,3,54,1
1,0,0,1,0,0,0,0,0,0,0,15,0,29,8,50,1
0,0,0,1,0,0,0,0,0,1,0,10,0,20,2,57,0
0,0,1,0,0,1,0,0,0,1,5,8,9,24,16,52,1
1,0,0,1,0,0,0,0,0,1,0,8,1,18,12,57,1
1,0,0,1,1,0,0,0,1,1,1,6,0,64,2,46,1
0,0,0,1,0,1,1,1,0,1,0,10,0,22,17,57,1
0,0,0,1,0,0,1,0,0,1,0,12,0,39,3,46,1
0,1,0,1,1,1,1,1,0,1,1,15,0,29,4,52,1
0,0,0,1,0,1,0,1,0,1,1,11,0,20,8,54,0
1,0,0,0,0,0,0,0,0,1,0,10,1,20,12,52,0
0,0,1,0,0,0,0,1,0,1,0,8,2,16,5,54,0
0,0,0,1,0,0,0,0,0,1,0,12,0,30,2,48,1
0,0,0,1,0,1,1,1,0,1,0,10,0,23,74,57,0
1,1,0,0,0,0,1,0,0,1,1,12,1,39,8,52,1
0,1,0,1,0,0,0,1,0,1,4,9,0,47,4,53,1
1,0,0,1,0,1,0,1,0,1,0,8,1,21,16,47,1
1,0,0,1,0,1,0,0,0,1,0,12,0,28,15,50,1
1,0,0,0,0,1,0,1,0,1,0,12,4,23,13,53,1
0,0,0,1,0,1,1,1,0,1,1,12,1,29,61,52,0
1,1,1,1,0,0,0,0,0,0,1,10,0,18,5,54,1
0,0,0,1,1,0,1,1,0,1,0,11,0,20,5,51,1
1,0,0,0,0,1,0,0,1,0,0,13,0,23,4,52,1
1,0,0,1,0,1,0,1,0,1,0,9,2,18,13,57,0
1,0,0,1,0,0,0,0,1,1,0,11,0,18,4,47,0
0,1,0,1,1,0,0,0,0,1,2,7,0,36,4,46,1
0,0,0,1,0,0,0,1,0,1,0,9,0,17,5,49,1
0,1,0,0,0,0,0,1,0,1,0,9,0,18,10,54,1
1,1,1,0,0,0,0,1,0,1,0,9,3,19,11,49,0
0,0,0,1,0,1,0,1,0,1,0,10,0,18,5,46,0
1,0,0,1,0,1,0,1,0,1,0,9,0,17,6,54,0
1,1,1,0,0,0,0,0,0,1,0,11,6,32,16,55,1
0,0,0,1,0,1,0,0,1,1,0,10,0,17,16,47,1
0,0,1,1,0,1,1,1,0,1,0,7,0,22,24,46,1
1,0,0,1,1,0,0,0,0,1,0,10,0,23,2,49,1
0,0,0,1,0,1,1,1,0,1,0,11,0,22,7,53,0
0,0,0,1,0,1,1,1,0,1,0,10,0,24,33,46,1
1,0,0,1,0,1,0,1,0,1,0,10,6,29,16,46,0
1,0,0,1,1,1,0,0,0,1,3,12,5,24,38,53,0
0,0,1,1,0,0,0,1,0,1,0,11,0,18,5,51,0
1,0,0,0,1,1,1,1,0,1,2,8,0,43,7,55,1
0,0,1,1,0,1,0,1,0,1,0,12,0,28,21,51,1
0,1,0,1,0,0,0,1,0,1,4,9,0,47,4,53,1
1,0,0,0,0,0,0,1,0,1,0,9,0,19,14,46,1
1,0,0,1,1,1,1,1,0,1,0,8,5,25,40,46,0
1,1,1,1,0,1,0,0,0,1,0,7,0,15,18,48,0
0,0,0,1,0,1,0,0,1,1,1,10,0,26,1,52,1
0,1,1,1,0,0,0,0,0,1,0,12,1,20,13,55,0
1,0,0,1,0,0,0,0,0,1,0,11,0,22,17,54,1
1,0,0,1,1,1,1,0,1,1,0,12,0,37,17,53,1
1,0,0,1,0,1,1,1,0,1,0,8,2,23,18,57,1
0,0,0,1,0,1,0,1,0,1,0,10,2,18,15,50,1
1,1,1,0,0,0,1,1,0,1,1,14,1,23,7,49,1
1,0,1,1,0,0,0,0,0,1,0,9,0,17,5,55,1
0,0,0,1,0,1,0,1,0,1,2,9,1,19,13,49,0
0,0,1,1,1,1,1,0,1,1,0,10,1,37,36,50,1
0,1,0,1,0,1,1,0,1,1,0,3,1,43,23,57,0
1,0,0,1,0,1,0,0,1,1,0,8,0,19,7,54,1
1,0,0,1,0,1,0,1,0,1,0,10,5,19,14,55,0
1,0,0,1,0,0,1,0,1,1,3,8,1,34,14,49,1
0,0,0,1,0,1,1,1,0,1,0,9,0,24,20,54,1
1,1,0,0,0,0,0,0,0,1,0,8,0,23,29,52,0
1,1,0,1,0,1,0,1,0,1,2,8,0,19,10,46,0
0,0,0,1,0,1,0,1,0,1,2,12,0,23,4,55,1
1,1,0,1,0,0,1,0,0,1,1,11,0,37,5,54,1
1,1,0,1,1,0,1,0,1,1,1,6,0,49,4,50,1
0,0,1,1,0,1,1,1,0,1,0,12,0,25,11,53,1
1,1,0,1,1,0,1,1,0,1,12,12,2,38,16,50,1
1,0,0,1,1,1,1,1,0,1,0,11,0,27,16,56,1
1,0,0,1,1,0,0,0,0,1,0,8,1,19,19,53,1
1,1,0,1,0,0,0,1,0,1,2,12,2,44,11,46,0
1,0,0,1,0,0,0,1,0,1,0,9,1,18,7,57,0
0,0,0,1,1,1,0,0,0,1,0,12,4,27,47,50,1
0,0,0,0,0,0,0,1,0,1,0,10,0,18,6,49,0
1,0,1,1,0,0,1,0,0,1,0,12,0,23,4,46,1
0,0,0,1,0,0,0,1,0,1,0,9,0,16,4,57,1
1,1,0,1,0,1,1,0,1,0,0,8,1,29,38,46,0
1,1,0,1,0,0,0,0,0,1,0,16,0,32,3,57,0
1,0,0,1,0,0,0,1,0,1,1,10,0,18,5,46,1
1,0,0,1,0,1,0,0,0,1,0,8,2,17,14,49,1
0,1,1,1,0,1,1,1,0,1,0,11,2,24,13,56,1
1,0,1,1,0,1,0,1,0,1,0,10,9,24,49,47,0
0,1,0,1,1,0,1,0,0,1,2,11,0,28,9,48,0
1,0,1,1,0,0,1,0,0,1,3,5,0,47,64,56,1
0,0,0,1,1,0,1,0,1,1,2,11,0,30,8,50,0
0,0,0,0,1,1,1,0,0,1,0,11,1,26,5,50,1
0,0,0,1,0,1,1,1,0,1,0,10,0,44,7,50,1
0,0,0,0,0,0,0,0,0,1,0,7,8,19,24,53,0
1,1,0,1,0,1,0,1,0,1,2,8,3,31,39,54,1
0,0,0,0,0,1,0,1,0,1,2,11,0,23,4,50,0
1,0,0,1,0,1,1,1,0,1,0,8,3,24,15,50,1
1,0,0,1,0,0,1,0,0,1,0,12,0,42,4,49,1
1,0,0,1,1,1,1,1,0,1,0,12,0,38,8,47,1
0,1,0,0,0,0,1,0,0,1,1,11,2,32,6,48,1
1,0,0,1,0,1,0,1,0,1,0,11,3,19,21,46,1
1,0,0,1,0,1,1,0,0,1,0,12,1,37,9,56,1
1,0,0,1,0,0,1,1,0,1,1,8,0,22,5,47,0
1,1,0,0,0,0,0,1,0,1,11,8,3,45,7,48,0
0,1,0,1,0,0,1,0,0,1,0,11,0,29,4,51,0
0,1,0,1,0,0,0,0,0,1,0,11,0,37,6,46,1
1,0,0,0,1,1,0,0,0,1,0,10,0,23,5,52,1
1,1,0,1,1,0,1,0,1,1,2,10,4,38,39,55,0
1,1,0,1,0,0,0,0,0,1,0,8,0,30,4,52,1
1,0,0,1,0,0,0,0,0,1,0,10,0,36,4,54,1
0,0,0,1,0,0,0,0,0,1,0,9,11,27,54,53,1
1,0,0,1,0,1,1,1,0,1,0,9,0,20,12,53,1
1,0,1,1,0,0,0,0,0,1,0,10,7,21,25,46,0
1,1,0,0,0,0,0,0,1,1,0,7,0,48,6,48,0
0,0,0,1,0,1,0,1,0,1,0,8,0,17,3,54,1
1,0,0,1,1,0,0,0,1,1,1,6,0,64,2,46,1
0,1,1,1,0,1,0,1,0,1,0,9,0,27,37,48,0
0,1,0,1,1,1,0,1,0,1,0,12,0,43,15,55,1
0,0,0,1,0,1,1,1,0,1,1,9,5,27,60,51,0
0,0,0,0,0,1,0,0,1,1,0,13,0,23,4,57,1
0,0,0,1,1,0,0,0,0,1,0,12,0,20,3,53,0
1,0,0,1,1,1,1,1,0,1,5,8,2,47,51,50,1
0,0,0,0,0,0,0,0,0,1,0,12,1,23,8,53,1
0,0,0,1,0,0,1,0,0,1,0,10,0,37,6,57,1
0,0,1,1,0,1,1,0,1,1,3,9,16,28,101,57,1
1,1,0,1,0,1,0,1,0,1,2,8,3,31,39,54,1
0,0,0,1,1,0,1,0,0,1,0,10,0,25,17,49,0
1,0,0,1,1,1,1,1,0,1,2,6,0,37,25,54,1
1,1,1,0,0,0,0,1,0,1,1,9,2,19,17,53,0
0,1,0,1,0,1,0,1,0,1,4,10,13,32,96,47,1
0,0,0,1,1,1,0,0,0,1,0,12,4,27,47,50,1
0,1,0,1,0,0,0,0,0,1,0,9,0,30,21,56,1
0,1,0,0,0,0,0,1,0,1,0,9,1,19,4,52,0
0,1,0,1,0,0,0,0,0,1,0,12,0,33,4,50,1
1,1,1,0,0,0,0,0,0,1,3,6,20,21,22,55,1
0,0,0,1,1,0,0,1,0,1,0,10,0,28,7,54,1
0,0,0,1,0,1,1,1,0,1,2,12,0,26,12,50,0
0,1,0,1,0,0,1,1,0,1,4,7,0,41,34,53,0
1,1,0,0,0,1,0,1,0,1,0,11,15,27,44,50,1
0,1,0,1,1,0,0,0,0,1,0,5,0,55,2,47,1
0,1,0,1,1,1,1,1,0,1,0,11,0,33,20,46,1
1,1,0,1,1,0,1,0,0,1,0,10,0,21,3,51,1
0,0,1,0,0,0,0,1,0,1,0,8,2,16,5,54,0
0,0,1,1,0,1,0,0,0,1,2,11,1,19,7,55,1
0,1,1,1,0,0,0,1,0,1,0,12,0,24,4,46,0
1,1,0,1,1,0,1,0,0,1,1,11,0,22,16,57,1
1,0,0,1,0,1,0,1,0,1,11,12,13,35,69,47,1
0,0,0,1,0,1,1,0,0,1,0,14,0,22,17,50,1
1,0,0,1,1,1,1,1,0,1,1,8,1,24,25,53,1
0,1,0,0,0,0,0,0,1,0,6,3,0,38,7,55,1
1,0,0,1,0,0,0,1,0,1,1,7,5,17,28,55,0
0,0,0,1,0,1,0,1,0,1,0,9,0,17,8,55,1
1,1,0,1,0,1,1,0,0,1,0,10,1,23,17,46,1
1,1,1,0,0,0,0,1,0,1,0,12,1,22,5,49,1
0,0,0,1,0,1,1,1,0,1,4,12,2,27,77,56,1
1,1,1,1,0,0,1,0,0,1,0,9,1,19,11,48,0
1,1,1,0,0,1,1,1,0,1,0,12,0,29,5,54,1
1,1,0,0,0,0,1,0,0,1,4,9,0,38,24,54,0
1,0,1,1,0,0,1,1,0,1,2,11,0,27,6,47,1
0,1,0,1,1,0,1,0,0,1,0,12,0,37,15,57,1
1,0,0,1,0,0,0,0,0,1,0,8,0,20,7,48,1
1,0,0,1,0,1,1,0,1,1,0,7,0,27,32,57,1
1,0,0,1,0,1,0,1,0,1,1,9,0,19,8,53,0
1,1,1,1,0,0,1,0,0,1,2,10,0,36,34,53,1
1,0,0,1,0,1,1,1,0,1,1,13,4,24,34,51,0
1,1,0,1,0,0,0,0,0,1,0,7,1,17,7,55,1
1,1,1,1,1,1,1,1,0,1,1,8,0,23,29,52,0
1,1,1,0,0,1,0,1,0,1,0,9,0,18,4,50,1
1,1,0,1,1,0,1,0,0,1,2,12,0,41,4,48,1
1,1,0,1,0,0,0,0,0,1,0,10,0,37,4,54,0
0,0,0,1,0,0,0,0,0,1,1,8,1,20,20,54,0
1,0,1,1,1,0,0,1,0,1,0,8,0,19,2,53,1
0,0,0,1,0,0,0,1,0,0,0,10,0,19,2,51,1
1,1,0,1,1,0,0,0,0,1,0,10,0,48,2,48,0
